YY;MM;OD;PAX
2011;12;HNLLAX;165769
2011;12;HNLLIH;113230
2011;12;HNLOGG;157821
2011;12;IADLAX;115233
2011;12;IADSFO;102711
2011;12;IAHLAX;115132
2011;12;IAHORD;98278
2011;12;JFKLAX;243741
2011;12;JFKMCO;111116
2011;12;JFKSFO;163662
2011;12;JFKSJU;99255
2011;12;LASLAX;170775
2011;12;LASORD;80873
2011;12;LASPHX;121195
2011;12;LASSEA;86938
2011;12;LASSFO;126008
2011;12;LAXMIA;92539
2011;12;LAXORD;192164
2011;12;LAXPHX;131349
2011;12;LAXSEA;124844
2011;12;LAXSFO;273245
2011;12;LAXSJC;79092
2011;12;LGAMIA;95522
2011;12;LGAORD;215796
2011;12;MCOPHL;117391
2011;12;MSPORD;97202
2011;12;MSPPHX;99668
2011;12;ORDPHL;96112
2011;12;ORDPHX;99781
2011;12;ORDSEA;98826
2011;12;ORDSFO;174212
2011;12;PHXSAN;105131
2011;12;PHXSEA;105938
2011;12;PHXSLC;96830
2011;12;SANSFO;127285
2011;12;SEASFO;135618
2012;1;ANCSEA;93419
2012;1;ATLBOS;96495
2012;1;ATLBWI;96856
2012;1;ATLCLT;132960
2012;1;ATLDCA;113621
2012;1;ATLDEN;100676
2012;1;ATLDFW;122756
2012;1;ATLDTW;94822
2012;1;ATLFLL;194445
2012;1;ATLJAX;96320
2012;1;ATLLAS;103270
2012;1;ATLLAX;133683
2012;1;ATLLGA;150760
2012;1;ATLMCO;203308
2012;1;ATLMIA;123155
2012;1;ATLMSP;122034
2012;1;ATLMSY;97526
2012;1;ATLORD;98358
2012;1;ATLPBI;90383
2012;1;ATLPHL;117600
2012;1;ATLPHX;88076
2012;1;ATLRDU;90124
2012;1;ATLRSW;90555
2012;1;ATLSFO;71914
2012;1;ATLTPA;145541
2012;1;AUSDFW;92992
2012;1;BOSCLT;75402
2012;1;BOSDCA;95648
2012;1;BOSORD;103759
2012;1;BOSPHL;95260
2012;1;BOSSFO;73777
2012;1;CLTDFW;89493
2012;1;CLTLGA;90068
2012;1;CLTMCO;83289
2012;1;CLTORD;85155
2012;1;DALHOU;92156
2012;1;DCAORD;83879
2012;1;DENDFW;113155
2012;1;DENIAH;85548
2012;1;DENLAS;132689
2012;1;DENLAX;143859
2012;1;DENMSP;107552
2012;1;DENORD;94044
2012;1;DENPHX;152769
2012;1;DENSAN;87197
2012;1;DENSEA;102630
2012;1;DENSFO;115811
2012;1;DENSLC;113143
2012;1;DFWLAS;85286
2012;1;DFWLAX;169268
2012;1;DFWLGA;86551
2012;1;DFWMIA;95554
2012;1;DFWORD;147687
2012;1;DFWPHX;96039
2012;1;DFWSAT;90243
2012;1;DFWSFO;108114
2012;1;DTWMCO;86862
2012;1;EWRLAX;58588
2012;1;EWRMCO;98844
2012;1;EWRORD;84482
2012;1;EWRSFO;58555
2012;1;FLLLGA;122432
2012;1;HNLITO;89156
2012;1;HNLKOA;114523
2012;1;HNLLAX;154965
2012;1;HNLLIH;108201
2012;1;HNLOGG;165701
2012;1;IADLAX;99508
2012;1;IADSFO;85964
2012;1;IAHLAX;98731
2012;1;IAHORD;91069
2012;1;JFKLAX;242698
2012;1;JFKMCO;102746
2012;1;JFKSFO;155446
2012;1;JFKSJU;95336
2012;1;LASLAX;177956
2012;1;LASORD;85130
2012;1;LASPHX;124524
2012;1;LASSEA;74884
2012;1;LASSFO;142899
2012;1;LAXMIA;92285
2012;1;LAXORD;177252
2012;1;LAXPHX;121644
2012;1;LAXSEA;104286
2012;1;LAXSFO;263040
2012;1;LAXSJC;72943
2012;1;LGAMIA;93768
2012;1;LGAORD;190405
2012;1;MCOPHL;104051
2012;1;MSPORD;95806
2012;1;MSPPHX;103768
2012;1;ORDPHL;96785
2012;1;ORDPHX;92061
2012;1;ORDSEA;77151
2012;1;ORDSFO;168410
2012;1;PHXSAN;99451
2012;1;PHXSEA;89801
2012;1;PHXSLC;101539
2012;1;SANSFO;110658
2012;1;SEASFO;108924
2012;2;ANCSEA;82367
2012;2;ATLBOS;93766
2012;2;ATLBWI;101498
2012;2;ATLCLT;127018
2012;2;ATLDCA;116820
2012;2;ATLDEN;101942
2012;2;ATLDFW;121328
2012;2;ATLDTW;97660
2012;2;ATLFLL;193877
2012;2;ATLJAX;101669
2012;2;ATLLAS;101557
2012;2;ATLLAX;122947
2012;2;ATLLGA;151843
2012;2;ATLMCO;209219
2012;2;ATLMIA;111078
2012;2;ATLMSP;117272
2012;2;ATLMSY;101798
2012;2;ATLORD;96400
2012;2;ATLPBI;87616
2012;2;ATLPHL;111721
2012;2;ATLPHX;82859
2012;2;ATLRDU;89865
2012;2;ATLRSW;93972
2012;2;ATLSFO;64597
2012;2;ATLTPA;146269
2012;2;AUSDFW;91556
2012;2;BOSCLT;73559
2012;2;BOSDCA;96309
2012;2;BOSORD;107815
2012;2;BOSPHL;79784
2012;2;BOSSFO;72796
2012;2;CLTDFW;82086
2012;2;CLTLGA;85282
2012;2;CLTMCO;82098
2012;2;CLTORD;82094
2012;2;DALHOU;99122
2012;2;DCAORD;87152
2012;2;DENDFW;109249
2012;2;DENIAH;81512
2012;2;DENLAS;130062
2012;2;DENLAX;136546
2012;2;DENMSP;103535
2012;2;DENORD;94544
2012;2;DENPHX;157348
2012;2;DENSAN;83305
2012;2;DENSEA;97167
2012;2;DENSFO;111173
2012;2;DENSLC;108058
2012;2;DFWLAS;82260
2012;2;DFWLAX;165537
2012;2;DFWLGA;85464
2012;2;DFWMIA;90521
2012;2;DFWORD;138745
2012;2;DFWPHX;101057
2012;2;DFWSAT;91009
2012;2;DFWSFO;104164
2012;2;DTWMCO;94529
2012;2;EWRLAX;51526
2012;2;EWRMCO;99903
2012;2;EWRORD;80248
2012;2;EWRSFO;52748
2012;2;FLLLGA;112053
2012;2;HNLITO;87078
2012;2;HNLKOA;109228
2012;2;HNLLAX;138190
2012;2;HNLLIH;112438
2012;2;HNLOGG;157725
2012;2;IADLAX;93246
2012;2;IADSFO;87458
2012;2;IAHLAX;84239
2012;2;IAHORD;84496
2012;2;JFKLAX;228894
2012;2;JFKMCO;101858
2012;2;JFKSFO;150804
2012;2;JFKSJU;90070
2012;2;LASLAX;175508
2012;2;LASORD;93892
2012;2;LASPHX;129245
2012;2;LASSEA;79395
2012;2;LASSFO;126319
2012;2;LAXMIA;81362
2012;2;LAXORD;175542
2012;2;LAXPHX;111301
2012;2;LAXSEA;110039
2012;2;LAXSFO;252881
2012;2;LAXSJC;69530
2012;2;LGAMIA;83762
2012;2;LGAORD;177434
2012;2;MCOPHL;109214
2012;2;MSPORD;98320
2012;2;MSPPHX;106188
2012;2;ORDPHL;94136
2012;2;ORDPHX;93601
2012;2;ORDSEA;71259
2012;2;ORDSFO;159808
2012;2;PHXSAN;97905
2012;2;PHXSEA;96551
2012;2;PHXSLC;103029
2012;2;SANSFO;111432
2012;2;SEASFO;114836
2012;3;ANCSEA;107472
2012;3;ATLBOS;114752
2012;3;ATLBWI;127737
2012;3;ATLCLT;142099
2012;3;ATLDCA;153591
2012;3;ATLDEN;133424
2012;3;ATLDFW;147393
2012;3;ATLDTW;107309
2012;3;ATLFLL;213732
2012;3;ATLJAX;126881
2012;3;ATLLAS;121143
2012;3;ATLLAX;144439
2012;3;ATLLGA;186910
2012;3;ATLMCO;227639
2012;3;ATLMIA;127808
2012;3;ATLMSP;129359
2012;3;ATLMSY;116210
2012;3;ATLORD;123925
2012;3;ATLPBI;111166
2012;3;ATLPHL;138652
2012;3;ATLPHX;103677
2012;3;ATLRDU;106626
2012;3;ATLRSW;123893
2012;3;ATLSFO;78582
2012;3;ATLTPA;170542
2012;3;AUSDFW;109288
2012;3;BOSCLT;87736
2012;3;BOSDCA;121469
2012;3;BOSORD;133527
2012;3;BOSPHL;79711
2012;3;BOSSFO;91762
2012;3;CLTDFW;89723
2012;3;CLTLGA;95256
2012;3;CLTMCO;92305
2012;3;CLTORD;97030
2012;3;DALHOU;106529
2012;3;DCAORD;118664
2012;3;DENDFW;121504
2012;3;DENIAH;91078
2012;3;DENLAS;153542
2012;3;DENLAX;162679
2012;3;DENMSP;126364
2012;3;DENORD;109191
2012;3;DENPHX;189738
2012;3;DENSAN;96889
2012;3;DENSEA;111653
2012;3;DENSFO;129959
2012;3;DENSLC;119433
2012;3;DFWLAS;98747
2012;3;DFWLAX;196819
2012;3;DFWLGA;110409
2012;3;DFWMIA;100244
2012;3;DFWORD;161239
2012;3;DFWPHX;119358
2012;3;DFWSAT;106404
2012;3;DFWSFO;124889
2012;3;DTWMCO;108250
2012;3;EWRLAX;64030
2012;3;EWRMCO;127407
2012;3;EWRORD;93601
2012;3;EWRSFO;64004
2012;3;FLLLGA;131569
2012;3;HNLITO;95162
2012;3;HNLKOA;117983
2012;3;HNLLAX;172669
2012;3;HNLLIH;119128
2012;3;HNLOGG;168574
2012;3;IADLAX;110543
2012;3;IADSFO;105270
2012;3;IAHLAX;103302
2012;3;IAHORD;104380
2012;3;JFKLAX;263313
2012;3;JFKMCO;130390
2012;3;JFKSFO;179352
2012;3;JFKSJU;116607
2012;3;LASLAX;179605
2012;3;LASORD;124516
2012;3;LASPHX;140436
2012;3;LASSEA;98206
2012;3;LASSFO;129738
2012;3;LAXMIA;92762
2012;3;LAXORD;201230
2012;3;LAXPHX;136762
2012;3;LAXSEA;131571
2012;3;LAXSFO;283980
2012;3;LAXSJC;76805
2012;3;LGAMIA;103542
2012;3;LGAORD;222163
2012;3;MCOPHL;138746
2012;3;MSPORD;119111
2012;3;MSPPHX;144866
2012;3;ORDPHL;111180
2012;3;ORDPHX;115977
2012;3;ORDSEA;93099
2012;3;ORDSFO;183649
2012;3;PHXSAN;117670
2012;3;PHXSEA;128197
2012;3;PHXSLC;110836
2012;3;SANSFO;119271
2012;3;SEASFO;128590
2012;4;ANCSEA;92084
2012;4;ATLBOS;124495
2012;4;ATLBWI;138776
2012;4;ATLCLT;131718
2012;4;ATLDCA;153927
2012;4;ATLDEN;120471
2012;4;ATLDFW;139138
2012;4;ATLDTW;107935
2012;4;ATLFLL;199682
2012;4;ATLJAX;122512
2012;4;ATLLAS;114810
2012;4;ATLLAX;140322
2012;4;ATLLGA;195370
2012;4;ATLMCO;225472
2012;4;ATLMIA;123965
2012;4;ATLMSP;119018
2012;4;ATLMSY;117235
2012;4;ATLORD;120698
2012;4;ATLPBI;99205
2012;4;ATLPHL;140064
2012;4;ATLPHX;96896
2012;4;ATLRDU;103196
2012;4;ATLRSW;103223
2012;4;ATLSFO;81617
2012;4;ATLTPA;167732
2012;4;AUSDFW;101595
2012;4;BOSCLT;87085
2012;4;BOSDCA;116117
2012;4;BOSORD;150756
2012;4;BOSPHL;80293
2012;4;BOSSFO;92323
2012;4;CLTDFW;84718
2012;4;CLTLGA;100677
2012;4;CLTMCO;84437
2012;4;CLTORD;96220
2012;4;DALHOU;101254
2012;4;DCAORD;128009
2012;4;DENDFW;107293
2012;4;DENIAH;88191
2012;4;DENLAS;144144
2012;4;DENLAX;148157
2012;4;DENMSP;112324
2012;4;DENORD;100965
2012;4;DENPHX;163008
2012;4;DENSAN;90071
2012;4;DENSEA;113963
2012;4;DENSFO;124613
2012;4;DENSLC;112277
2012;4;DFWLAS;81734
2012;4;DFWLAX;188797
2012;4;DFWLGA;114975
2012;4;DFWMIA;92127
2012;4;DFWORD;158884
2012;4;DFWPHX;96793
2012;4;DFWSAT;99293
2012;4;DFWSFO;123586
2012;4;DTWMCO;99263
2012;4;EWRLAX;74854
2012;4;EWRMCO;130096
2012;4;EWRORD;99420
2012;4;EWRSFO;66500
2012;4;FLLLGA;122479
2012;4;HNLITO;88190
2012;4;HNLKOA;105567
2012;4;HNLLAX;155618
2012;4;HNLLIH;107329
2012;4;HNLOGG;157202
2012;4;IADLAX;105054
2012;4;IADSFO;107921
2012;4;IAHLAX;105306
2012;4;IAHORD;103573
2012;4;JFKLAX;268225
2012;4;JFKMCO;124701
2012;4;JFKSFO;191196
2012;4;JFKSJU;118391
2012;4;LASLAX;184722
2012;4;LASORD;120115
2012;4;LASPHX;131560
2012;4;LASSEA;100034
2012;4;LASSFO;139850
2012;4;LAXMIA;97288
2012;4;LAXORD;194560
2012;4;LAXPHX;126562
2012;4;LAXSEA;125813
2012;4;LAXSFO;289649
2012;4;LAXSJC;77154
2012;4;LGAMIA;126016
2012;4;LGAORD;236834
2012;4;MCOPHL;129728
2012;4;MSPORD;122880
2012;4;MSPPHX;102883
2012;4;ORDPHL;113133
2012;4;ORDPHX;99741
2012;4;ORDSEA;111468
2012;4;ORDSFO;180059
2012;4;PHXSAN;109424
2012;4;PHXSEA;110866
2012;4;PHXSLC;92136
2012;4;SANSFO;122724
2012;4;SEASFO;126518
2012;5;ANCSEA;124550
2012;5;ATLBOS;128598
2012;5;ATLBWI;146517
2012;5;ATLCLT;138620
2012;5;ATLDCA;160966
2012;5;ATLDEN;133073
2012;5;ATLDFW;149220
2012;5;ATLDTW;119485
2012;5;ATLFLL;202710
2012;5;ATLJAX;124759
2012;5;ATLLAS;129970
2012;5;ATLLAX;147020
2012;5;ATLLGA;211380
2012;5;ATLMCO;224554
2012;5;ATLMIA;122206
2012;5;ATLMSP;123778
2012;5;ATLMSY;121970
2012;5;ATLORD;123822
2012;5;ATLPBI;96362
2012;5;ATLPHL;148346
2012;5;ATLPHX;105701
2012;5;ATLRDU;109740
2012;5;ATLRSW;100890
2012;5;ATLSFO;93195
2012;5;ATLTPA;166302
2012;5;AUSDFW;114781
2012;5;BOSCLT;89402
2012;5;BOSDCA;115396
2012;5;BOSORD;168980
2012;5;BOSPHL;84941
2012;5;BOSSFO;96755
2012;5;CLTDFW;93867
2012;5;CLTLGA;104756
2012;5;CLTMCO;83837
2012;5;CLTORD;102198
2012;5;DALHOU;107667
2012;5;DCAORD;133464
2012;5;DENDFW;134743
2012;5;DENIAH;94785
2012;5;DENLAS;163899
2012;5;DENLAX;159925
2012;5;DENMSP;122740
2012;5;DENORD;113015
2012;5;DENPHX;157192
2012;5;DENSAN;91116
2012;5;DENSEA;128027
2012;5;DENSFO;134753
2012;5;DENSLC;117618
2012;5;DFWLAS;94829
2012;5;DFWLAX;203815
2012;5;DFWLGA;128224
2012;5;DFWMIA;96925
2012;5;DFWORD;169059
2012;5;DFWPHX;103454
2012;5;DFWSAT;110575
2012;5;DFWSFO;134537
2012;5;DTWMCO;87399
2012;5;EWRLAX;75212
2012;5;EWRMCO;107368
2012;5;EWRORD;107605
2012;5;EWRSFO;82114
2012;5;FLLLGA;119754
2012;5;HNLITO;95587
2012;5;HNLKOA;111573
2012;5;HNLLAX;173332
2012;5;HNLLIH;115134
2012;5;HNLOGG;166898
2012;5;IADLAX;111043
2012;5;IADSFO;112400
2012;5;IAHLAX;105236
2012;5;IAHORD;100737
2012;5;JFKLAX;269992
2012;5;JFKMCO;121409
2012;5;JFKSFO;200290
2012;5;JFKSJU;111435
2012;5;LASLAX;188304
2012;5;LASORD;120206
2012;5;LASPHX;134460
2012;5;LASSEA;102409
2012;5;LASSFO;147357
2012;5;LAXMIA;95383
2012;5;LAXORD;206339
2012;5;LAXPHX;133538
2012;5;LAXSEA;128731
2012;5;LAXSFO;279389
2012;5;LAXSJC;79539
2012;5;LGAMIA;125029
2012;5;LGAORD;247067
2012;5;MCOPHL;114776
2012;5;MSPORD;128491
2012;5;MSPPHX;97107
2012;5;ORDPHL;115742
2012;5;ORDPHX;100489
2012;5;ORDSEA;116118
2012;5;ORDSFO;198891
2012;5;PHXSAN;111004
2012;5;PHXSEA;105458
2012;5;PHXSLC;88493
2012;5;SANSFO;121145
2012;5;SEASFO;126842
2012;6;ANCSEA;154824
2012;6;ATLBOS;130597
2012;6;ATLBWI;162646
2012;6;ATLCLT;149778
2012;6;ATLDCA;158142
2012;6;ATLDEN;143756
2012;6;ATLDFW;158920
2012;6;ATLDTW;116947
2012;6;ATLFLL;206631
2012;6;ATLJAX;128684
2012;6;ATLLAS;119399
2012;6;ATLLAX;163038
2012;6;ATLLGA;203042
2012;6;ATLMCO;222242
2012;6;ATLMIA;119367
2012;6;ATLMSP;129586
2012;6;ATLMSY;115423
2012;6;ATLORD;126607
2012;6;ATLPBI;89644
2012;6;ATLPHL;149724
2012;6;ATLPHX;108663
2012;6;ATLRDU;117831
2012;6;ATLRSW;84502
2012;6;ATLSFO;111314
2012;6;ATLTPA;167517
2012;6;AUSDFW;110921
2012;6;BOSCLT;83101
2012;6;BOSDCA;114522
2012;6;BOSORD;176039
2012;6;BOSPHL;79087
2012;6;BOSSFO;100969
2012;6;CLTDFW;100129
2012;6;CLTLGA;100160
2012;6;CLTMCO;77460
2012;6;CLTORD;108117
2012;6;DALHOU;105538
2012;6;DCAORD;137006
2012;6;DENDFW;157473
2012;6;DENIAH;94463
2012;6;DENLAS;149980
2012;6;DENLAX;158473
2012;6;DENMSP;140375
2012;6;DENORD;122314
2012;6;DENPHX;133187
2012;6;DENSAN;94108
2012;6;DENSEA;142312
2012;6;DENSFO;143706
2012;6;DENSLC;115275
2012;6;DFWLAS;95352
2012;6;DFWLAX;201605
2012;6;DFWLGA;120406
2012;6;DFWMIA;98584
2012;6;DFWORD;174271
2012;6;DFWPHX;92046
2012;6;DFWSAT;110061
2012;6;DFWSFO;134626
2012;6;DTWMCO;89006
2012;6;EWRLAX;86518
2012;6;EWRMCO;107985
2012;6;EWRORD;124154
2012;6;EWRSFO;98647
2012;6;FLLLGA;113690
2012;6;HNLITO;94364
2012;6;HNLKOA;120167
2012;6;HNLLAX;186904
2012;6;HNLLIH;123831
2012;6;HNLOGG;177569
2012;6;IADLAX;113794
2012;6;IADSFO;120220
2012;6;IAHLAX;130264
2012;6;IAHORD;106788
2012;6;JFKLAX;277431
2012;6;JFKMCO;115427
2012;6;JFKSFO;206394
2012;6;JFKSJU;120650
2012;6;LASLAX;184653
2012;6;LASORD;100188
2012;6;LASPHX;120107
2012;6;LASSEA;102772
2012;6;LASSFO;148662
2012;6;LAXMIA;96174
2012;6;LAXORD;218195
2012;6;LAXPHX;136173
2012;6;LAXSEA;131364
2012;6;LAXSFO;287054
2012;6;LAXSJC;78327
2012;6;LGAMIA;111876
2012;6;LGAORD;243338
2012;6;MCOPHL;108649
2012;6;MSPORD;152264
2012;6;MSPPHX;99210
2012;6;ORDPHL;118227
2012;6;ORDPHX;96752
2012;6;ORDSEA;124526
2012;6;ORDSFO;207609
2012;6;PHXSAN;117496
2012;6;PHXSEA;107258
2012;6;PHXSLC;93996
2012;6;SANSFO;125158
2012;6;SEASFO;136776
2012;7;ANCSEA;173678
2012;7;ATLBOS;138161
2012;7;ATLBWI;156350
2012;7;ATLCLT;155530
2012;7;ATLDCA;152181
2012;7;ATLDEN;155207
2012;7;ATLDFW;156161
2012;7;ATLDTW;121571
2012;7;ATLFLL;211407
2012;7;ATLJAX;127153
2012;7;ATLLAS;121099
2012;7;ATLLAX;175689
2012;7;ATLLGA;217765
2012;7;ATLMCO;224050
2012;7;ATLMIA;118131
2012;7;ATLMSP;131300
2012;7;ATLMSY;117073
2012;7;ATLORD;119789
2012;7;ATLPBI;87583
2012;7;ATLPHL;149539
2012;7;ATLPHX;108985
2012;7;ATLRDU;114456
2012;7;ATLRSW;83608
2012;7;ATLSFO;118066
2012;7;ATLTPA;165026
2012;7;AUSDFW;106472
2012;7;BOSCLT;86877
2012;7;BOSDCA;118754
2012;7;BOSORD;171844
2012;7;BOSPHL;77014
2012;7;BOSSFO;107634
2012;7;CLTDFW;100063
2012;7;CLTLGA;120431
2012;7;CLTMCO;76524
2012;7;CLTORD;105497
2012;7;DALHOU;96147
2012;7;DCAORD;127198
2012;7;DENDFW;162523
2012;7;DENIAH;98147
2012;7;DENLAS;142040
2012;7;DENLAX;166978
2012;7;DENMSP;150044
2012;7;DENORD;125060
2012;7;DENPHX;136077
2012;7;DENSAN;100745
2012;7;DENSEA;160746
2012;7;DENSFO;151317
2012;7;DENSLC;118441
2012;7;DFWLAS;96574
2012;7;DFWLAX;211270
2012;7;DFWLGA;125809
2012;7;DFWMIA;100648
2012;7;DFWORD;185292
2012;7;DFWPHX;91020
2012;7;DFWSAT;103116
2012;7;DFWSFO;134859
2012;7;DTWMCO;92760
2012;7;EWRLAX;87892
2012;7;EWRMCO;118976
2012;7;EWRORD;118668
2012;7;EWRSFO;97699
2012;7;FLLLGA;115017
2012;7;HNLITO;101590
2012;7;HNLKOA;129413
2012;7;HNLLAX;202630
2012;7;HNLLIH;131087
2012;7;HNLOGG;182669
2012;7;IADLAX;118123
2012;7;IADSFO;114705
2012;7;IAHLAX;143994
2012;7;IAHORD;111169
2012;7;JFKLAX;288394
2012;7;JFKMCO;134183
2012;7;JFKSFO;210346
2012;7;JFKSJU;139326
2012;7;LASLAX;187948
2012;7;LASORD;98904
2012;7;LASPHX;116173
2012;7;LASSEA;106913
2012;7;LASSFO;152833
2012;7;LAXMIA;100656
2012;7;LAXORD;222225
2012;7;LAXPHX;140202
2012;7;LAXSEA;139495
2012;7;LAXSFO;298327
2012;7;LAXSJC;80382
2012;7;LGAMIA;118308
2012;7;LGAORD;234926
2012;7;MCOPHL;107004
2012;7;MSPORD;153891
2012;7;MSPPHX;97172
2012;7;ORDPHL;117704
2012;7;ORDPHX;92833
2012;7;ORDSEA;128906
2012;7;ORDSFO;218848
2012;7;PHXSAN;127683
2012;7;PHXSEA;111379
2012;7;PHXSLC;97411
2012;7;SANSFO;132080
2012;7;SEASFO;142356
2012;8;ANCSEA;158483
2012;8;ATLBOS;144357
2012;8;ATLBWI;153554
2012;8;ATLCLT;158223
2012;8;ATLDCA;149453
2012;8;ATLDEN;147546
2012;8;ATLDFW;145972
2012;8;ATLDTW;121525
2012;8;ATLFLL;194886
2012;8;ATLJAX;121959
2012;8;ATLLAS;117885
2012;8;ATLLAX;173621
2012;8;ATLLGA;222890
2012;8;ATLMCO;220853
2012;8;ATLMIA;110816
2012;8;ATLMSP;137418
2012;8;ATLMSY;93876
2012;8;ATLORD;118321
2012;8;ATLPBI;86799
2012;8;ATLPHL;151072
2012;8;ATLPHX;99652
2012;8;ATLRDU;114721
2012;8;ATLRSW;77519
2012;8;ATLSFO;110573
2012;8;ATLTPA;161519
2012;8;AUSDFW;106820
2012;8;BOSCLT;89732
2012;8;BOSDCA;129097
2012;8;BOSORD;173836
2012;8;BOSPHL;77417
2012;8;BOSSFO;117322
2012;8;CLTDFW;99316
2012;8;CLTLGA;131122
2012;8;CLTMCO;75343
2012;8;CLTORD;107512
2012;8;DALHOU;101290
2012;8;DCAORD;133040
2012;8;DENDFW;157227
2012;8;DENIAH;101603
2012;8;DENLAS;143826
2012;8;DENLAX;166485
2012;8;DENMSP;154580
2012;8;DENORD;125639
2012;8;DENPHX;135315
2012;8;DENSAN;105112
2012;8;DENSEA;165653
2012;8;DENSFO;155374
2012;8;DENSLC;128552
2012;8;DFWLAS;93983
2012;8;DFWLAX;202951
2012;8;DFWLGA;134166
2012;8;DFWMIA;91354
2012;8;DFWORD;182842
2012;8;DFWPHX;83857
2012;8;DFWSAT;101607
2012;8;DFWSFO;133429
2012;8;DTWMCO;86600
2012;8;EWRLAX;84857
2012;8;EWRMCO;121894
2012;8;EWRORD;121151
2012;8;EWRSFO;99234
2012;8;FLLLGA;139671
2012;8;HNLITO;96223
2012;8;HNLKOA;132213
2012;8;HNLLAX;204010
2012;8;HNLLIH;128128
2012;8;HNLOGG;180256
2012;8;IADLAX;119064
2012;8;IADSFO;114432
2012;8;IAHLAX;130265
2012;8;IAHORD;105008
2012;8;JFKLAX;303245
2012;8;JFKMCO;137574
2012;8;JFKSFO;217397
2012;8;JFKSJU;124989
2012;8;LASLAX;189109
2012;8;LASORD;99761
2012;8;LASPHX;115731
2012;8;LASSEA;101875
2012;8;LASSFO;161749
2012;8;LAXMIA;90506
2012;8;LAXORD;227988
2012;8;LAXPHX;131388
2012;8;LAXSEA;140125
2012;8;LAXSFO;322047
2012;8;LAXSJC;80870
2012;8;LGAMIA;118164
2012;8;LGAORD;250941
2012;8;MCOPHL;108625
2012;8;MSPORD;163982
2012;8;MSPPHX;93524
2012;8;ORDPHL;122797
2012;8;ORDPHX;85072
2012;8;ORDSEA;133719
2012;8;ORDSFO;214581
2012;8;PHXSAN;123400
2012;8;PHXSEA;107350
2012;8;PHXSLC;100902
2012;8;SANSFO;145988
2012;8;SEASFO;151963
2012;9;ANCSEA;130181
2012;9;ATLBOS;122189
2012;9;ATLBWI;124172
2012;9;ATLCLT;150631
2012;9;ATLDCA;132662
2012;9;ATLDEN;126040
2012;9;ATLDFW;127373
2012;9;ATLDTW;101472
2012;9;ATLFLL;176325
2012;9;ATLJAX;108196
2012;9;ATLLAS;116637
2012;9;ATLLAX;146314
2012;9;ATLLGA;187476
2012;9;ATLMCO;206271
2012;9;ATLMIA;99427
2012;9;ATLMSP;123059
2012;9;ATLMSY;102801
2012;9;ATLORD;109291
2012;9;ATLPBI;77151
2012;9;ATLPHL;136190
2012;9;ATLPHX;85215
2012;9;ATLRDU;104134
2012;9;ATLRSW;76816
2012;9;ATLSFO;93196
2012;9;ATLTPA;152163
2012;9;AUSDFW;91051
2012;9;BOSCLT;77523
2012;9;BOSDCA;117206
2012;9;BOSORD;151551
2012;9;BOSPHL;73850
2012;9;BOSSFO;95681
2012;9;CLTDFW;88262
2012;9;CLTLGA;114828
2012;9;CLTMCO;65739
2012;9;CLTORD;95243
2012;9;DALHOU;95898
2012;9;DCAORD;119207
2012;9;DENDFW;132791
2012;9;DENIAH;92123
2012;9;DENLAS;150759
2012;9;DENLAX;140563
2012;9;DENMSP;123822
2012;9;DENORD;112445
2012;9;DENPHX;129963
2012;9;DENSAN;92082
2012;9;DENSEA;136954
2012;9;DENSFO;140303
2012;9;DENSLC;115624
2012;9;DFWLAS;99592
2012;9;DFWLAX;170911
2012;9;DFWLGA;104980
2012;9;DFWMIA;80590
2012;9;DFWORD;154797
2012;9;DFWPHX;85127
2012;9;DFWSAT;88579
2012;9;DFWSFO;119956
2012;9;DTWMCO;70325
2012;9;EWRLAX;67745
2012;9;EWRMCO;85862
2012;9;EWRORD;100875
2012;9;EWRSFO;79671
2012;9;FLLLGA;110340
2012;9;HNLITO;82060
2012;9;HNLKOA;104463
2012;9;HNLLAX;156123
2012;9;HNLLIH;107226
2012;9;HNLOGG;154596
2012;9;IADLAX;99289
2012;9;IADSFO;99510
2012;9;IAHLAX;91546
2012;9;IAHORD;87248
2012;9;JFKLAX;269441
2012;9;JFKMCO;93900
2012;9;JFKSFO;188267
2012;9;JFKSJU;80955
2012;9;LASLAX;178980
2012;9;LASORD;110561
2012;9;LASPHX;118605
2012;9;LASSEA;91565
2012;9;LASSFO;152953
2012;9;LAXMIA;72302
2012;9;LAXORD;198295
2012;9;LAXPHX;117986
2012;9;LAXSEA;121908
2012;9;LAXSFO;295229
2012;9;LAXSJC;73404
2012;9;LGAMIA;97769
2012;9;LGAORD;236838
2012;9;MCOPHL;88585
2012;9;MSPORD;146211
2012;9;MSPPHX;80965
2012;9;ORDPHL;113787
2012;9;ORDPHX;89756
2012;9;ORDSEA;118125
2012;9;ORDSFO;174551
2012;9;PHXSAN;101443
2012;9;PHXSEA;90391
2012;9;PHXSLC;88013
2012;9;SANSFO;126596
2012;9;SEASFO;131592
2012;10;ANCSEA;103877
2012;10;ATLBOS;131161
2012;10;ATLBWI;135432
2012;10;ATLCLT;161381
2012;10;ATLDCA;141130
2012;10;ATLDEN;136457
2012;10;ATLDFW;145767
2012;10;ATLDTW;111509
2012;10;ATLFLL;199680
2012;10;ATLJAX;121360
2012;10;ATLLAS;138016
2012;10;ATLLAX;154824
2012;10;ATLLGA;183631
2012;10;ATLMCO;227743
2012;10;ATLMIA;115139
2012;10;ATLMSP;130124
2012;10;ATLMSY;130493
